1.45007700e-06	1.834194e-09
1.45008900e-06	2.940330e-09
1.45010000e-06	2.378811e-09
1.45011200e-06	2.446759e-09
1.45012300e-06	1.857618e-09
1.45013500e-06	1.826606e-10
1.45014700e-06	3.678165e-10
1.45015800e-06	2.834867e-09
1.45017000e-06	3.575466e-09
1.45018100e-06	1.084956e-09
1.45019300e-06	3.106242e-10
1.45020500e-06	1.204308e-09
1.45021600e-06	2.113106e-09
1.45022800e-06	2.398149e-09
1.45023900e-06	2.635624e-09
1.45025100e-06	2.766572e-09
1.45026300e-06	2.299313e-09
1.45027400e-06	3.545530e-10
1.45028600e-06	2.052092e-10
1.45029700e-06	2.317381e-10
1.45030900e-06	3.272161e-10
1.45032100e-06	8.552552e-10
1.45033200e-06	1.725762e-09
1.45034400e-06	2.361693e-09
1.45035500e-06	2.267103e-09
1.45036700e-06	2.025638e-09
1.45037900e-06	2.593072e-10
1.45039000e-06	2.396488e-10
1.45040200e-06	2.477364e-10
1.45041300e-06	6.193911e-10
1.45042500e-06	5.207921e-10
1.45043700e-06	4.213659e-10
1.45044800e-06	4.368596e-10
1.45046000e-06	2.107108e-10
1.45047100e-06	3.299726e-10
1.45048300e-06	1.741581e-09
1.45049500e-06	1.851909e-09
1.45050600e-06	2.269714e-09
1.45051800e-06	2.203869e-09
1.45052900e-06	1.457354e-09
1.45054100e-06	2.195934e-09
1.45055300e-06	3.013867e-09
1.45056400e-06	3.236169e-09
1.45057600e-06	1.928748e-09
1.45058700e-06	6.530645e-10
1.45059900e-06	7.366060e-10
1.45061100e-06	1.716537e-10
1.45062200e-06	1.236666e-09
1.45063400e-06	2.936367e-09
1.45064500e-06	1.799527e-09
1.45065700e-06	3.253236e-10
1.45066900e-06	4.347948e-10
1.45068000e-06	2.071058e-10
1.45069200e-06	2.091330e-10
1.45070400e-06	7.214649e-10
1.45071500e-06	6.778187e-10
1.45072700e-06	2.044987e-10
1.45073800e-06	1.488934e-09
1.45075000e-06	3.035302e-09
1.45076200e-06	1.741491e-09
1.45077300e-06	1.179286e-09
1.45078500e-06	9.637898e-10
1.45079600e-06	2.402835e-10
1.45080800e-06	2.391700e-10
1.45082000e-06	6.909130e-10
1.45083100e-06	1.733018e-09
1.45084300e-06	2.343120e-09
1.45085400e-06	9.039883e-10
1.45086600e-06	3.176203e-10
1.45087800e-06	3.489128e-10
1.45088900e-06	5.925419e-10
1.45090100e-06	1.535408e-09
1.45091200e-06	1.378008e-09
1.45092400e-06	1.066225e-09
1.45093600e-06	1.348751e-09
1.45094700e-06	3.846966e-10
1.45095900e-06	1.468185e-09
1.45097000e-06	1.766952e-09
1.45098200e-06	2.001304e-10
1.45099400e-06	2.984429e-10
1.45100500e-06	2.131382e-10
1.45101700e-06	2.137714e-10
1.45102800e-06	2.445192e-10
1.45104000e-06	3.933484e-10
1.45105200e-06	6.274084e-10
1.45106300e-06	1.318283e-09
1.45107500e-06	7.800047e-10
1.45108700e-06	1.219202e-09
1.45109800e-06	3.021662e-10
1.45111000e-06	2.154599e-10
1.45112100e-06	2.316556e-10
1.45113300e-06	2.422842e-10
1.45114500e-06	5.282909e-10
1.45115600e-06	9.661940e-10
1.45116800e-06	1.062936e-09
1.45117900e-06	1.866650e-10
1.45119100e-06	2.826720e-10
1.45120300e-06	1.097910e-09
1.45121400e-06	2.648641e-09
1.45122600e-06	1.286726e-09
1.45123700e-06	1.869756e-09
1.45124900e-06	2.140212e-09
1.45126100e-06	1.947525e-09
1.45127200e-06	7.731705e-10
1.45128400e-06	1.986977e-10
1.45129600e-06	1.169163e-09
1.45130700e-06	1.984032e-09
1.45131900e-06	1.802298e-09
1.45133000e-06	9.475186e-10
1.45134200e-06	3.994458e-10
1.45135400e-06	9.345816e-10
1.45136500e-06	2.814826e-09
1.45137700e-06	1.453697e-09
1.45138800e-06	5.348546e-10
1.45140000e-06	2.216530e-09
1.45141200e-06	3.676076e-09
1.45142300e-06	4.261955e-09
1.45143500e-06	3.307425e-09
1.45144600e-06	1.981351e-09
1.45145800e-06	8.508832e-10
1.45147000e-06	1.426110e-09
1.45148100e-06	2.711919e-09
1.45149300e-06	1.780053e-09
1.45150500e-06	1.017428e-09
1.45151600e-06	1.176575e-09
1.45152800e-06	1.884778e-09
1.45153900e-06	1.701996e-09
1.45155100e-06	3.626128e-10
1.45156300e-06	8.413660e-10
1.45157400e-06	9.695901e-10
1.45158600e-06	1.356071e-09
1.45159700e-06	9.506515e-10
1.45160900e-06	6.122768e-10
1.45162100e-06	1.053371e-09
1.45163200e-06	2.793548e-09
1.45164400e-06	2.538834e-09
1.45165500e-06	1.864310e-09
1.45166700e-06	2.240326e-09
1.45167900e-06	2.781916e-09
1.45169000e-06	1.209125e-09
1.45170200e-06	1.243032e-09
1.45171400e-06	2.989410e-09
1.45172500e-06	2.401698e-09
1.45173700e-06	4.431555e-09
1.45174800e-06	4.039017e-09
1.45176000e-06	2.281600e-09
1.45177200e-06	1.560990e-09
1.45178300e-06	2.957364e-09
1.45179500e-06	2.992310e-09
1.45180600e-06	2.738663e-09
1.45181800e-06	3.788544e-09
1.45183000e-06	1.144837e-09
1.45184100e-06	7.008156e-10
1.45185300e-06	2.793945e-09
1.45186500e-06	2.390030e-09
1.45187600e-06	8.680369e-10
1.45188800e-06	1.557543e-09
1.45189900e-06	9.072989e-10
1.45191100e-06	1.320302e-09
1.45192300e-06	3.841327e-10
1.45193400e-06	1.401873e-09
1.45194600e-06	8.994466e-10
1.45195700e-06	1.025052e-09
1.45196900e-06	2.184543e-09
1.45198100e-06	2.391397e-09
1.45199200e-06	1.002387e-09
1.45200400e-06	1.361088e-09
1.45201600e-06	4.453163e-10
1.45202700e-06	7.420624e-10
1.45203900e-06	5.320405e-10
1.45205000e-06	6.082789e-10
1.45206200e-06	1.931650e-09
1.45207400e-06	1.892924e-09
1.45208500e-06	2.972302e-09
1.45209700e-06	3.652833e-09
1.45210800e-06	2.214363e-09
1.45212000e-06	1.331882e-09
1.45213200e-06	9.846519e-10
1.45214300e-06	1.809418e-09
1.45215500e-06	8.314593e-10
1.45216700e-06	1.399928e-09
1.45217800e-06	1.304128e-09
