2.30001633e-06	1.487922e-09
2.30003473e-06	2.726470e-09
2.30005313e-06	4.847282e-09
2.30007153e-06	6.475211e-09
2.30008993e-06	7.079199e-09
2.30010833e-06	7.220029e-09
2.30012673e-06	7.162012e-09
2.30014513e-06	7.171453e-09
2.30016353e-06	7.233071e-09
2.30018194e-06	7.271370e-09
2.30020034e-06	7.232275e-09
2.30021874e-06	7.152435e-09
2.30023714e-06	7.037954e-09
2.30025554e-06	7.049411e-09
2.30027395e-06	7.120373e-09
2.30029235e-06	7.167595e-09
2.30031075e-06	7.155018e-09
2.30032915e-06	7.051535e-09
2.30034756e-06	6.937247e-09
2.30036596e-06	6.886235e-09
2.30038436e-06	6.993886e-09
2.30040276e-06	6.995659e-09
2.30042117e-06	6.830657e-09
2.30043957e-06	6.663098e-09
2.30045797e-06	6.448177e-09
2.30047638e-06	6.248864e-09
2.30049478e-06	6.270213e-09
2.30051319e-06	6.267504e-09
2.30053159e-06	6.257387e-09
2.30054999e-06	6.666202e-09
2.30056840e-06	6.943729e-09
2.30058680e-06	6.567020e-09
2.30060521e-06	6.441217e-09
2.30062361e-06	6.709415e-09
2.30064202e-06	6.726593e-09
2.30066042e-06	6.580258e-09
2.30067883e-06	6.459151e-09
2.30069723e-06	6.323274e-09
2.30071564e-06	6.261366e-09
2.30073404e-06	6.467940e-09
2.30075245e-06	6.707191e-09
2.30077086e-06	6.928269e-09
2.30078926e-06	6.967857e-09
2.30080767e-06	7.022030e-09
2.30082608e-06	7.106950e-09
2.30084448e-06	7.130516e-09
2.30086289e-06	7.123161e-09
2.30088129e-06	7.107583e-09
2.30089970e-06	7.055908e-09
2.30091811e-06	6.971667e-09
2.30093652e-06	6.851624e-09
2.30095492e-06	6.737839e-09
2.30097333e-06	6.728653e-09
2.30099174e-06	6.793016e-09
2.30101015e-06	6.718551e-09
2.30102856e-06	6.634279e-09
2.30104696e-06	6.590004e-09
2.30106537e-06	6.439348e-09
2.30108378e-06	6.520921e-09
2.30110219e-06	6.732987e-09
2.30112060e-06	6.913959e-09
2.30113901e-06	6.869085e-09
2.30115742e-06	6.786022e-09
2.30117583e-06	6.702782e-09
2.30119423e-06	6.650879e-09
2.30121265e-06	6.655761e-09
2.30123105e-06	6.533572e-09
2.30124946e-06	6.292963e-09
2.30126787e-06	6.125172e-09
2.30128628e-06	6.229610e-09
2.30130469e-06	6.503666e-09
2.30132310e-06	6.839278e-09
2.30134152e-06	6.839062e-09
2.30135993e-06	6.551922e-09
2.30137834e-06	6.313056e-09
2.30139675e-06	6.371914e-09
2.30141516e-06	6.500310e-09
2.30143357e-06	6.476292e-09
2.30145198e-06	6.258869e-09
2.30147039e-06	6.216022e-09
2.30148881e-06	6.457269e-09
2.30150722e-06	6.688871e-09
2.30152563e-06	6.978230e-09
2.30154404e-06	7.057995e-09
2.30156245e-06	7.047740e-09
2.30158087e-06	7.078256e-09
2.30159928e-06	7.073618e-09
2.30161769e-06	6.950981e-09
2.30163611e-06	6.921969e-09
2.30165452e-06	7.050111e-09
2.30167293e-06	7.149334e-09
2.30169135e-06	7.174444e-09
2.30170976e-06	7.157420e-09
2.30172817e-06	7.109490e-09
2.30174659e-06	7.022644e-09
2.30176500e-06	7.055597e-09
2.30178341e-06	7.088731e-09
2.30180183e-06	6.978753e-09
2.30182024e-06	7.019957e-09
2.30183866e-06	7.114863e-09
2.30185707e-06	7.097536e-09
2.30187549e-06	7.167024e-09
2.30189390e-06	7.257103e-09
2.30191232e-06	7.207108e-09
2.30193073e-06	7.100963e-09
2.30194915e-06	7.067948e-09
2.30196756e-06	6.983375e-09
2.30198598e-06	6.821826e-09
2.30200440e-06	6.701259e-09
2.30202281e-06	6.648271e-09
2.30204123e-06	6.578222e-09
2.30205964e-06	6.381269e-09
2.30207806e-06	6.154535e-09
2.30209648e-06	6.063630e-09
2.30211489e-06	6.477730e-09
2.30213331e-06	7.082167e-09
2.30215173e-06	7.214877e-09
2.30217014e-06	6.990599e-09
2.30218856e-06	6.772716e-09
2.30220698e-06	6.830027e-09
2.30222540e-06	6.900293e-09
2.30224381e-06	6.920452e-09
2.30226223e-06	6.951193e-09
2.30228065e-06	7.108730e-09
2.30229907e-06	7.198540e-09
2.30231749e-06	7.197418e-09
2.30233591e-06	7.236181e-09
2.30235433e-06	7.256490e-09
2.30237274e-06	7.238018e-09
2.30239116e-06	7.211715e-09
2.30240958e-06	7.198885e-09
2.30242800e-06	7.261402e-09
2.30244642e-06	7.291690e-09
2.30246484e-06	7.242654e-09
2.30248326e-06	7.204716e-09
2.30250168e-06	7.192164e-09
2.30252010e-06	7.197593e-09
2.30253852e-06	7.224111e-09
2.30255694e-06	7.247208e-09
2.30257536e-06	7.183844e-09
2.30259378e-06	7.114549e-09
2.30261220e-06	7.120997e-09
2.30263062e-06	7.135390e-09
2.30264904e-06	7.111523e-09
2.30266747e-06	7.018312e-09
2.30268589e-06	6.817416e-09
2.30270431e-06	6.555685e-09
2.30272273e-06	6.398901e-09
2.30274115e-06	6.287699e-09
2.30275957e-06	6.424683e-09
2.30277800e-06	6.619172e-09
2.30279642e-06	6.717552e-09
2.30281484e-06	6.807997e-09
2.30283326e-06	6.917635e-09
2.30285168e-06	6.845874e-09
2.30287011e-06	6.703386e-09
2.30288853e-06	6.482426e-09
2.30290695e-06	6.327401e-09
2.30292538e-06	6.238921e-09
