2.30001633e-06	5.686360e-09
2.30003473e-06	3.804764e-09
2.30005313e-06	5.478196e-09
2.30007153e-06	4.569720e-09
2.30008993e-06	4.038420e-09
2.30010833e-06	6.123177e-09
2.30012673e-06	6.557274e-09
2.30014513e-06	6.566488e-09
2.30016353e-06	6.206399e-09
2.30018194e-06	6.442965e-09
2.30020034e-06	6.589323e-09
2.30021874e-06	7.105203e-09
2.30023714e-06	6.468100e-09
2.30025554e-06	5.776064e-09
2.30027395e-06	5.785597e-09
2.30029235e-06	5.245927e-09
2.30031075e-06	5.682706e-09
2.30032915e-06	6.027095e-09
2.30034756e-06	6.464271e-09
2.30036596e-06	5.415545e-09
2.30038436e-06	4.879701e-09
2.30040276e-06	5.370484e-09
2.30042117e-06	5.174340e-09
2.30043957e-06	5.467655e-09
2.30045797e-06	5.415380e-09
2.30047638e-06	4.505016e-09
2.30049478e-06	3.534869e-09
2.30051319e-06	2.770253e-09
2.30053159e-06	2.080017e-09
2.30054999e-06	2.457725e-09
2.30056840e-06	2.863126e-09
2.30058680e-06	3.576607e-09
2.30060521e-06	2.191966e-09
2.30062361e-06	3.146102e-09
2.30064202e-06	4.477342e-09
2.30066042e-06	4.684534e-09
2.30067883e-06	5.110972e-09
2.30069723e-06	5.043342e-09
2.30071564e-06	4.029542e-09
2.30073404e-06	1.933399e-09
2.30075245e-06	1.990458e-09
2.30077086e-06	4.480625e-09
2.30078926e-06	5.158625e-09
2.30080767e-06	5.598440e-09
2.30082608e-06	5.625281e-09
2.30084448e-06	5.825826e-09
2.30086289e-06	5.837283e-09
2.30088129e-06	5.795269e-09
2.30089970e-06	5.740485e-09
2.30091811e-06	5.772868e-09
2.30093652e-06	5.842787e-09
2.30095492e-06	5.937384e-09
2.30097333e-06	4.584804e-09
2.30099174e-06	4.070212e-09
2.30101015e-06	4.236291e-09
2.30102856e-06	4.568281e-09
2.30104696e-06	5.334133e-09
2.30106537e-06	5.091016e-09
2.30108378e-06	2.993528e-09
2.30110219e-06	2.100200e-09
